genome_id,#ID,DGRcomp
3300029377_12,3300029377.a:Ga0243903_1000260,TR
3300029374_24,3300029374.a:Ga0243945_1007005,TR
3300029374_15,3300029374.a:Ga0243945_1001148,TR
3300029374_11,3300029374.a:Ga0243945_1000022,TR
3300029372_6,3300029372.a:Ga0243963_100022,TR
3300029372_14,3300029372.a:Ga0243963_100125,TR
3300029371_13,3300029371.a:Ga0243958_100494,TR
3300029370_5,3300029370.a:Ga0243957_100031,TR
3300029370_4,3300029370.a:Ga0243957_100047,TR
3300029368_9,3300029368.a:Ga0243967_100112,TR
3300029365_37,3300029365.a:Ga0243866_1000216,TR
3300029365_32,3300029365.a:Ga0243866_1002617,TR
3300029364_11,3300029364.a:Ga0243886_1000359,TR
3300029363_9,3300029363.a:Ga0243878_100345,TR
3300029363_8,3300029363.a:Ga0243878_100117,TR
3300029361_32,3300029361.a:Ga0243815_1006182,TR
3300029360_8,3300029360.a:Ga0243814_1004644,TR
3300029360_33,3300029360.a:Ga0243814_1010148,TR
3300029360_15,3300029360.a:Ga0243814_1006127,TR
3300029359_7,3300029359.a:Ga0243835_1000303,TR
3300029359_17,3300029359.a:Ga0243835_1000260,TR
3300029356_19,3300029356.a:Ga0243797_103480,TR
3300029355_6,3300029355.a:Ga0243784_100012,TR
3300029355_15,3300029355.a:Ga0243784_100068,TR
3300029354_4,3300029354.a:Ga0243832_100685,TR
3300029352_10,3300029352.a:Ga0242801_100075,TR
3300029350_7,3300029350.a:Ga0243859_100103,TR
3300029350_22,3300029350.a:Ga0243859_101463,TR
3300029350_14,3300029350.a:Ga0243859_100328,TR
3300029346_6,3300029346.a:Ga0243823_100493,TR
3300029346_15,3300029346.a:Ga0243823_100118,TR
3300029343_26,3300029343.a:Ga0243725_1000146,TR
3300029342_15,3300029342.a:Ga0243726_1000292,TR
3300029339_9,3300029339.a:Ga0242823_1000065,TR
3300029335_21,3300029335.a:Ga0243762_101278,TR
3300029333_27,3300029333.a:Ga0243760_101218,TR
3300029328_6,3300029328.a:Ga0242837_100062,TR
3300029325_18,3300029325.a:Ga0242844_100284,TR
3300029322_6,3300029322.a:Ga0243376_100018,TR
3300029322_5,3300029322.a:Ga0243376_100214,TR
3300029316_6,3300029316.a:Ga0242768_100171,TR
3300029315_9,3300029315.a:Ga0242753_100145,TR
3300029313_11,3300029313.a:Ga0242781_100091,TR
3300029312_6,3300029312.a:Ga0242764_100064,TR
3300029312_2,3300029312.a:Ga0242764_100053,TR
3300029311_3,3300029311.a:Ga0167331_1000340,TR
3300029311_19,3300029311.a:Ga0167331_1002790,TR
3300029310_6,3300029310.a:Ga0134545_1000020,TR
3300029307_5,3300029307.a:Ga0167511_100009,TR
3300029307_10,3300029307.a:Ga0167511_100095,TR
3300029297_21,3300029297.a:Ga0134541_1001789,TR
3300029295_5,3300029295.a:Ga0134373_100484,TR
3300029295_10,3300029295.a:Ga0134373_100013,TR
3300029257_9,3300029257.a:Ga0168675_101038,TR
3300029255_16,3300029255.a:Ga0168097_1000449,TR
3300029252_9,3300029252.a:Ga0167179_1000971,TR
3300029250_26,3300029250.a:Ga0167474_1000118,TR
3300029247_15,3300029247.a:Ga0168719_1000069,TR
3300029246_8,3300029246.a:Ga0168681_100116,TR
3300029240_20,3300029240.a:Ga0168677_101145,TR
3300029237_13,3300029237.a:Ga0167477_100059,TR
3300029232_11,3300029232.a:Ga0168710_100136,TR
3300029230_15,3300029230.a:Ga0168685_100061,TR
3300029220_12,3300029220.a:Ga0168707_100044,TR
3300029219_8,3300029219.a:Ga0168709_100931,TR
3300029217_6,3300029217.a:Ga0168678_101100,TR
3300029215_9,3300029215.a:Ga0167476_100369,TR
3300029215_7,3300029215.a:Ga0167476_100247,TR
3300029215_6,3300029215.a:Ga0167476_100196,TR
3300029214_25,3300029214.a:Ga0168682_101809,TR
3300029213_13,3300029213.a:Ga0168697_100231,TR
3300029211_22,3300029211.a:Ga0168693_100019,TR
3300029204_14,3300029204.a:Ga0168686_101493,TR
3300029189_11,3300029189.a:Ga0168060_101475,TR
3300029189_1,3300029189.a:Ga0168060_103822,TR
3300029184_6,3300029184.a:Ga0169197_100333,TR
3300029181_4,3300029181.a:Ga0167506_100127,TR
3300029178_5,3300029178.a:Ga0167504_100068,TR
3300029178_3,3300029178.a:Ga0167504_100551,TR
3300029136_23,3300029136.a:Ga0168747_100195,TR
3300029136_20,3300029136.a:Ga0168747_100244,TR
3300029132_4,3300029132.a:Ga0168796_105424,TR
3300029124_5,3300029124.a:Ga0169224_1000096,TR
3300029122_7,3300029122.a:Ga0168799_1002422,TR
3300029122_16,3300029122.a:Ga0168799_1000173,TR
3300029119_5,3300029119.a:Ga0168816_100736,TR
3300029119_11,3300029119.a:Ga0168816_101600,TR
3300029119_10,3300029119.a:Ga0168816_100341,TR
3300029118_23,3300029118.a:Ga0168844_103251,TR
3300029116_18,3300029116.a:Ga0168822_100437,TR
3300029112_6,3300029112.a:Ga0168820_100301,TR
3300029112_13,3300029112.a:Ga0168820_100090,TR
3300029103_5,3300029103.a:Ga0169220_100226,TR
3300029103_12,3300029103.a:Ga0169220_100268,TR
3300029102_4,3300029102.a:Ga0169175_101867,TR
3300029101_25,3300029101.a:Ga0169212_105461,TR
3300029098_17,3300029098.a:Ga0169171_100949,TR
3300029096_5,3300029096.a:Ga0169213_100022,TR
3300029095_16,3300029095.a:Ga0169229_101588,TR
3300029094_4,3300029094.a:Ga0169183_102570,TR
3300029092_6,3300029092.a:Ga0169182_100434,TR
3300029090_8,3300029090.a:Ga0169218_100241,TR
3300029087_2,3300029087.a:Ga0169172_100019,TR
3300029074_4,3300029074.a:Ga0169214_10030,TR
3300029073_2,3300029073.a:Ga0169579_10012,TR
3300029055_3,3300029055.a:Ga0169617_100958,TR
3300029040_5,3300029040.a:Ga0169694_100020,TR
3300029037_4,3300029037.a:Ga0169705_100046,TR
3300029028_3,3300029028.a:Ga0169666_100727,TR
3300029028_10,3300029028.a:Ga0169666_101477,TR
3300029025_7,3300029025.a:Ga0169590_100043,TR
3300029024_5,3300029024.a:Ga0169709_101335,TR
3300029023_3,3300029023.a:Ga0169679_100112,TR
3300029022_4,3300029022.a:Ga0169604_100070,TR
3300029021_6,3300029021.a:Ga0169710_100059,TR
3300029012_4,3300029012.a:Ga0169674_100117,TR
3300028984_2,3300028984.a:Ga0169601_100058,TR
3300028982_2,3300028982.a:Ga0169668_100041,TR
3300028970_10,3300028970.a:Ga0169755_102215,TR
3300028969_5,3300028969.a:Ga0169711_100316,TR
3300028961_6,3300028961.a:Ga0169745_100893,TR
3300028923_19,3300028923.a:Ga0310375_1000037,TR
3300028911_4,3300028911.a:Ga0168754_100146,TR
3300028644_7,3300028644.a:Ga0302238_1007814,TR
3300028640_17,3300028640.a:Ga0302237_1000065,TR
3300028631_31,3300028631.a:Ga0302241_1006592,TR
3300028631_25,3300028631.a:Ga0302241_1000417,TR
3300028625_42,3300028625.a:Ga0302251_1000548,TR
3300028625_29,3300028625.a:Ga0302251_1002645,TR
3300028603_70,3300028603.a:Ga0265293_10005011,TR
3300028603_34,3300028603.a:Ga0265293_10000981,TR
3300028602_29,3300028602.a:Ga0265294_10000644,TR
3300028602_115,3300028602.a:Ga0265294_10001461,TR
3300028601_82,3300028601.a:Ga0265295_1040816,TR
3300028601_67,3300028601.a:Ga0265295_1010376,TR
3300028601_47,3300028601.a:Ga0265295_1018337,TR
3300028601_44,3300028601.a:Ga0265295_1000575,TR
3300028601_41,3300028601.a:Ga0265295_1002070,TR
3300028582_13,3300028582.a:Ga0268360_1000174,TR
3300028581_77,3300028581.a:Ga0247840_10022372,TR
3300028581_74,3300028581.a:Ga0247840_10000085,TR
3300028581_20,3300028581.a:Ga0247840_10004841,TR
3300028580_12,3300028580.a:Ga0268357_100126,TR
3300028576_47,3300028576.a:Ga0255340_1010366,TR
3300028576_30,3300028576.a:Ga0255340_1004377,TR
3300028571_30,3300028571.a:Ga0247844_1000214,TR
3300028571_27,3300028571.a:Ga0247844_1002358,TR
3300028571_20,3300028571.a:Ga0247844_1004654,TR
3300028570_32,3300028570.a:Ga0255341_1007941,TR
3300028569_43,3300028569.a:Ga0247843_1024565,TR
3300028569_33,3300028569.a:Ga0247843_1037249,TR
3300028569_29,3300028569.a:Ga0247843_1000663,TR
3300028569_25,3300028569.a:Ga0247843_1000302,TR
3300028568_33,3300028568.a:Ga0255345_1008087,TR
3300028567_31,3300028567.a:Ga0255342_1003526,TR
3300028564_42,3300028564.a:Ga0255344_1000227,TR
3300028564_28,3300028564.a:Ga0255344_1005272,TR
3300028559_37,3300028559.a:Ga0247831_1000678,TR
3300028557_24,3300028557.a:Ga0247832_1000590,TR
3300028553_14,3300028553.a:Ga0247839_1004294,TR
3300028481_6,3300028481.a:Ga0233366_1005958,TR
3300028398_22,3300028398.a:Ga0256833_1013474,TR
3300028327_19,3300028327.a:Ga0268262_10000802,TR
3300028299_14,3300028299.a:Ga0268276_1003566,TR
3300028283_21,3300028283.a:Ga0268283_1000432,TR
3300028283_13,3300028283.a:Ga0268283_1007277,TR
3300028274_9,3300028274.a:Ga0257119_1001298,TR
3300028193_38,3300028193.a:Ga0265594_1002113,TR
3300028191_33,3300028191.a:Ga0265595_1000072,TR
3300028177_12,3300028177.a:Ga0257122_1006379,TR
3300028174_12,3300028174.a:Ga0257123_1000295,TR
3300028168_21,3300028168.a:Ga0268277_1000023,TR
3300028162_6,3300028162.a:Ga0268278_1001339,TR
3300028087_4,3300028087.a:Ga0255354_1001509,TR
3300028084_7,3300028084.a:Ga0255356_1000129,TR
3300028068_5,3300028068.a:Ga0255355_1000939,TR
3300028048_26,3300028048.a:Ga0256405_10002451,TR
3300028044_16,3300028044.a:Ga0247838_1002889,TR
3300028034_3,3300028034.a:Ga0247721_100044,TR
3300028033_5,3300028033.a:Ga0247720_100058,TR
3300028032_55,3300028032.a:Ga0265296_1000007,TR
3300028032_42,3300028032.a:Ga0265296_1000128,TR
3300028032_39,3300028032.a:Ga0265296_1000390,TR
3300028032_16,3300028032.a:Ga0265296_1007133,TR
3300028028_38,3300028028.a:Ga0265292_1009306,TR
3300028028_23,3300028028.a:Ga0265292_1000146,TR
3300027986_32,3300027986.a:Ga0209168_10000077,TR
3300027983_17,3300027983.a:Ga0209284_10000545,TR
3300027983_11,3300027983.a:Ga0209284_10004656,TR
3300027977_21,3300027977.a:Ga0247834_1000179,TR
3300027976_36,3300027976.a:Ga0209702_10016355,TR
3300027976_22,3300027976.a:Ga0209702_10000367,TR
3300027976_16,3300027976.a:Ga0209702_10000127,TR
3300027970_32,3300027970.a:Ga0247837_1001495,TR
3300027970_27,3300027970.a:Ga0247837_1037806,TR
3300027904_12,3300027904.a:Ga0209737_10000250,TR
3300027896_118,3300027896.a:Ga0209777_10001252,TR
3300027885_36,3300027885.a:Ga0209450_10004382,TR
3300027878_38,3300027878.a:Ga0209181_10055143,TR
3300027864_55,3300027864.a:Ga0209755_10003145,TR
3300027864_34,3300027864.a:Ga0209755_10056226,TR
3300027864_118,3300027864.a:Ga0209755_10008400,TR
3300027864_112,3300027864.a:Ga0209755_10002708,TR
3300027863_345,3300027863.a:Ga0207433_10022061,TR
3300027852_22,3300027852.a:Ga0209345_10027095,TR
3300027851_39,3300027851.a:Ga0209066_10004998,TR
3300027848_49,3300027848.a:Ga0209390_10051988,TR
3300027848_41,3300027848.a:Ga0209390_10009709,TR
3300027835_84,3300027835.a:Ga0209515_10000094,TR
3300027835_288,3300027835.a:Ga0209515_10018086,TR
3300027835_194,3300027835.a:Ga0209515_10002514,TR
3300027835_190,3300027835.a:Ga0209515_10000408,TR
3300027835_151,3300027835.a:Ga0209515_10000605,TR
3300027835_142,3300027835.a:Ga0209515_10001054,TR
3300027835_134,3300027835.a:Ga0209515_10014675,TR
3300027835_104,3300027835.a:Ga0209515_10002544,TR
3300027832_58,3300027832.a:Ga0209491_10002932,TR
3300027832_33,3300027832.a:Ga0209491_10001976,TR
3300027832_23,3300027832.a:Ga0209491_10000970,TR
3300027832_19,3300027832.a:Ga0209491_10009196,TR
3300027826_37,3300027826.a:Ga0209060_10019297,TR
3300027819_28,3300027819.a:Ga0209514_10000072,TR
3300027819_241,3300027819.a:Ga0209514_10000001,TR
3300027819_174,3300027819.a:Ga0209514_10000669,TR
3300027819_145,3300027819.a:Ga0209514_10000130,TR
3300027819_134,3300027819.a:Ga0209514_10000178,TR
3300027815_89,3300027815.a:Ga0209726_10000454,TR
3300027784_34,3300027784.a:Ga0207421_10005079,TR
3300027730_35,3300027730.a:Ga0247833_1001935,TR
3300027730_21,3300027730.a:Ga0247833_1004142,TR
3300027728_30,3300027728.a:Ga0247836_1006391,TR
3300027728_17,3300027728.a:Ga0247836_1004165,TR
3300027711_32,3300027711.a:Ga0209075_1000453,TR
3300027653_42,3300027653.a:Ga0209487_1000456,TR
3300027649_17,3300027649.a:Ga0208960_1000033,TR
3300027592_17,3300027592.a:Ga0209270_1000018,TR
3300027515_17,3300027515.a:Ga0209162_1009150,TR
3300027515_10,3300027515.a:Ga0209162_1000009,TR
3300027510_48,3300027510.a:Ga0209537_1002705,TR
3300027510_34,3300027510.a:Ga0209537_1019050,TR
3300027510_16,3300027510.a:Ga0209537_1014928,TR
3300027503_20,3300027503.a:Ga0255182_1000033,TR
3300027499_4,3300027499.a:Ga0208788_1009691,TR
3300027499_1,3300027499.a:Ga0208788_1000004,TR
3300027498_13,3300027498.a:Ga0209185_1000150,TR
3300027494_4,3300027494.a:Ga0255094_1004398,TR
3300027492_3,3300027492.a:Ga0255093_1004597,TR
3300027492_2,3300027492.a:Ga0255093_1003125,TR
3300027419_55,3300027419.a:Ga0209340_1000589,TR
3300027365_7,3300027365.a:Ga0209300_1000192,TR
3300027365_11,3300027365.a:Ga0209300_1000894,TR
3300027284_33,3300027284.a:Ga0209024_1000994,TR
3300027276_37,3300027276.a:Ga0208297_1000088,TR
3300026971_3,3300026971.a:Ga0207716_100063,TR
3300026964_2,3300026964.a:Ga0207732_100012,TR
3300026874_3,3300026874.a:Ga0207849_101466,TR
3300026622_3,3300026622.a:Ga0209015_10226,TR
3300026549_33,3300026549.a:Ga0256404_1000006,TR
3300026534_10,3300026534.a:Ga0256841_1001522,TR
3300026522_48,3300026522.a:Ga0256406_1000843,TR
3300026522_34,3300026522.a:Ga0256406_1000879,TR
3300026522_27,3300026522.a:Ga0256406_1004942,TR
3300026518_12,3300026518.a:Ga0256829_1000033,TR
3300026516_12,3300026516.a:Ga0209573_1002527,TR
3300026311_72,3300026311.a:Ga0209723_1016957,TR
3300026311_55,3300026311.a:Ga0209723_1016842,TR
3300026311_28,3300026311.a:Ga0209723_1001052,TR
3300026311_108,3300026311.a:Ga0209723_1001828,TR
3300026282_10,3300026282.a:Ga0209053_1002378,TR
3300026278_4,3300026278.a:Ga0209018_1000302,TR
3300026261_68,3300026261.a:Ga0208524_1000001,TR
3300026260_82,3300026260.a:Ga0208408_1000001,TR
3300026257_65,3300026257.a:Ga0208407_1000001,TR
3300026209_74,3300026209.a:Ga0207989_1000001,TR
3300026198_24,3300026198.a:Ga0209313_1008731,TR
3300026096_6,3300026096.a:Ga0208184_100607,TR
3300026026_1,3300026026.a:Ga0210129_1000615,TR
3300025909_24,3300025909.a:Ga0207705_10035522,TR
3300025902_29,3300025902.a:Ga0209202_1000037,TR
3300025887_43,3300025887.a:Ga0208544_10000070,TR
3300025882_10,3300025882.a:Ga0209097_10000010,TR
3300025881_45,3300025881.a:Ga0209309_10001173,TR
3300025877_58,3300025877.a:Ga0208460_10005507,TR
3300025874_54,3300025874.a:Ga0209533_1023286,TR
3300025871_88,3300025871.a:Ga0209311_1000073,TR
3300025867_15,3300025867.a:Ga0209098_1001198,TR
3300025866_73,3300025866.a:Ga0208822_1005210,TR
3300025858_68,3300025858.a:Ga0209099_1000003,TR
3300025856_22,3300025856.a:Ga0209604_1010708,TR
3300025855_96,3300025855.a:Ga0209717_1000177,TR
3300025855_9,3300025855.a:Ga0209717_1000006,TR
3300025855_67,3300025855.a:Ga0209717_1000019,TR
3300025855_25,3300025855.a:Ga0209717_1007777,TR
3300025838_51,3300025838.a:Ga0208872_1000027,TR
3300025836_38,3300025836.a:Ga0209748_1002356,TR
3300025802_1,3300025802.a:Ga0210111_1000278,TR
3300025772_58,3300025772.a:Ga0208939_1006702,TR
3300025772_13,3300025772.a:Ga0208939_1001126,TR
3300025762_20,3300025762.a:Ga0208040_1001778,TR
3300025748_49,3300025748.a:Ga0208459_1023390,TR
3300025740_84,3300025740.a:Ga0208940_1003734,TR
3300025724_34,3300025724.a:Ga0208196_1004975,TR
3300025720_6,3300025720.a:Ga0208197_1000559,TR
3300025717_5,3300025717.a:Ga0207419_1001542,TR
3300025713_11,3300025713.a:Ga0208195_1009419,TR
3300025708_46,3300025708.a:Ga0209201_1020038,TR
3300025706_4,3300025706.a:Ga0209507_1000460,TR
3300025706_36,3300025706.a:Ga0209507_1005037,TR
3300025699_42,3300025699.a:Ga0209715_1007175,TR
3300025696_13,3300025696.a:Ga0209532_1000004,TR
3300025691_3,3300025691.a:Ga0208826_1000092,TR
3300025689_74,3300025689.a:Ga0209407_1007396,TR
3300025689_49,3300025689.a:Ga0209407_1017504,TR
3300025682_111,3300025682.a:Ga0209718_1003076,TR
3300025669_4,3300025669.a:Ga0208904_1002303,TR
3300025659_55,3300025659.a:Ga0209249_1004239,TR
3300025654_18,3300025654.a:Ga0209196_1001669,TR
3300025648_2,3300025648.a:Ga0208507_1013856,TR
3300025644_46,3300025644.a:Ga0209042_1003384,TR
3300025638_68,3300025638.a:Ga0208198_1001387,TR
3300025638_32,3300025638.a:Ga0208198_1000736,TR
3300025631_27,3300025631.a:Ga0209204_1000819,TR
3300025631_14,3300025631.a:Ga0209204_1004450,TR
3300025614_14,3300025614.a:Ga0209665_1001225,TR
3300025613_13,3300025613.a:Ga0208461_1010061,TR
3300025605_16,3300025605.a:Ga0209720_1011867,TR
3300025603_16,3300025603.a:Ga0208414_1004994,TR
3300025602_34,3300025602.a:Ga0209361_1006669,TR
3300025600_53,3300025600.a:Ga0209125_1000044,TR
3300025597_33,3300025597.a:Ga0208825_1012407,TR
3300025595_4,3300025595.a:Ga0208248_1000061,TR
3300025590_8,3300025590.a:Ga0209195_1000052,TR
3300025589_63,3300025589.a:Ga0209409_1001233,TR
3300025589_13,3300025589.a:Ga0209409_1002286,TR
3300025587_13,3300025587.a:Ga0208938_1000332,TR
3300025587_11,3300025587.a:Ga0208938_1001963,TR
3300025586_35,3300025586.a:Ga0207996_1000564,TR
3300025586_12,3300025586.a:Ga0207996_1001021,TR
3300025577_14,3300025577.a:Ga0209304_1000264,TR
3300025534_10,3300025534.a:Ga0207747_1001815,TR
3300025522_2,3300025522.a:Ga0208371_1000019,TR
3300025514_5,3300025514.a:Ga0208490_100008,TR
3300025512_5,3300025512.a:Ga0208100_100071,TR
3300025510_6,3300025510.a:Ga0208735_100024,TR
3300025502_4,3300025502.a:Ga0208903_1000814,TR
3300025452_7,3300025452.a:Ga0209046_1000317,TR
3300025433_6,3300025433.a:Ga0208900_1000071,TR
3300025416_5,3300025416.a:Ga0208877_1001927,TR
3300025408_41,3300025408.a:Ga0208462_1000982,TR
3300025393_43,3300025393.a:Ga0208041_1003303,TR
3300025378_1,3300025378.a:Ga0207960_1000122,TR
3300025377_1,3300025377.a:Ga0208075_1001395,TR
3300025375_2,3300025375.a:Ga0208259_1000056,TR
3300025365_2,3300025365.a:Ga0208621_1000653,TR
3300025286_7,3300025286.a:Ga0208315_1000187,TR
3300025267_8,3300025267.a:Ga0208179_1000028,TR
3300025260_13,3300025260.a:Ga0207895_1000789,TR
3300025230_1,3300025230.a:Ga0209563_100010,TR
3300025226_5,3300025226.a:Ga0209674_100020,TR
3300025226_3,3300025226.a:Ga0209674_100003,TR
3300025161_28,3300025161.a:Ga0209381_1000062,TR
3300025093_8,3300025093.a:Ga0208794_1000026,TR
3300024955_7,3300024955.a:Ga0208123_100094,TR
3300024908_3,3300024908.a:Ga0208271_100226,TR
3300024502_5,3300024502.a:Ga0255181_1000142,TR
3300024433_4,3300024433.a:Ga0209986_10000248,TR
3300024302_21,3300024302.a:Ga0233449_1000535,TR
3300024258_17,3300024258.a:Ga0233440_1015659,TR
3300024257_14,3300024257.a:Ga0233442_1000416,TR
3300024256_7,3300024256.a:Ga0233446_1000317,TR
3300024252_15,3300024252.a:Ga0233435_1000328,TR
3300024054_68,3300024054.a:Ga0233425_10000103,TR
3300024054_50,3300024054.a:Ga0233425_10000316,TR
3300024046_10,3300024046.a:Ga0222429_100014,TR
3300023435_3,3300023435.a:Ga0222637_1004406,TR
3300023301_7,3300023301.a:Ga0209414_1004030,TR
3300023257_13,3300023257.a:Ga0222658_1000139,TR
3300023247_7,3300023247.a:Ga0224529_1001475,TR
3300023242_3,3300023242.a:Ga0222708_1001208,TR
3300023237_7,3300023237.a:Ga0222650_1002674,TR
3300023233_3,3300023233.a:Ga0222696_1002694,TR
3300023228_4,3300023228.a:Ga0224530_1002654,TR
3300023208_40,3300023208.a:Ga0233424_10001043,TR
3300023179_35,3300023179.a:Ga0214923_10002165,TR
3300023174_31,3300023174.a:Ga0214921_10051245,TR
3300023054_4,3300023054.a:Ga0222648_1002683,TR
3300023039_1,3300023039.a:Ga0233360_1000001,TR
3300022888_11,3300022888.a:Ga0233428_1000445,TR
3300022849_5,3300022849.a:Ga0224531_1000159,TR
3300022842_11,3300022842.a:Ga0222632_1001976,TR
3300022821_16,3300022821.a:Ga0222673_1000045,TR
3300022753_83,3300022753.a:Ga0216341_10000064,TR
3300022753_81,3300022753.a:Ga0216341_10056163,TR
3300022753_122,3300022753.a:Ga0216341_10036023,TR
3300022661_83,3300022661.a:Ga0216339_10000077,TR
3300022661_100,3300022661.a:Ga0216339_10000464,TR
3300022660_91,3300022660.a:Ga0216342_10000088,TR
3300022660_89,3300022660.a:Ga0216342_10080637,TR
3300022660_88,3300022660.a:Ga0216342_10001035,TR
3300022660_212,3300022660.a:Ga0216342_10072182,TR
3300022660_119,3300022660.a:Ga0216342_10002470,TR
3300022181_44,3300022181.a:Ga0228535_1003156,TR
3300022177_23,3300022177.a:Ga0228536_1000066,TR
3300021603_24,3300021603.a:Ga0226659_10000555,TR
3300021515_3,3300021515.a:Ga0163145_1000069,TR
3300021431_77,3300021431.a:Ga0224423_10013145,TR
3300021426_62,3300021426.a:Ga0224482_10001062,TR
3300021426_41,3300021426.a:Ga0224482_10000915,TR
3300021400_80,3300021400.a:Ga0224422_11771593,TR
3300021400_76,3300021400.a:Ga0224422_12696622,TR
3300021400_112,3300021400.a:Ga0224422_10944893,TR
3300021399_50,3300021399.a:Ga0224415_10033103,TR
3300021387_52,3300021387.a:Ga0223845_10248752,TR
3300021387_102,3300021387.a:Ga0223845_12075818,TR
3300021365_22,3300021365.a:Ga0206123_10012511,TR
3300021365_18,3300021365.a:Ga0206123_10016124,TR
3300021357_16,3300021357.a:Ga0213870_1000332,TR
3300021326_27,3300021326.a:Ga0214518_100229,TR
3300021319_30,3300021319.a:Ga0214520_102263,TR
3300021319_29,3300021319.a:Ga0214520_100346,TR
3300021319_16,3300021319.a:Ga0214520_100282,TR
3300021318_34,3300021318.a:Ga0214506_1000353,TR
3300021318_29,3300021318.a:Ga0214506_1001056,TR
3300021311_8,3300021311.a:Ga0214519_100908,TR
3300021311_15,3300021311.a:Ga0214519_100228,TR
3300021311_14,3300021311.a:Ga0214519_100184,TR
3300021310_7,3300021310.a:Ga0214507_100048,TR
3300021310_16,3300021310.a:Ga0214507_100284,TR
3300021310_14,3300021310.a:Ga0214507_100230,TR
3300021306_23,3300021306.a:Ga0214508_1000274,TR
3300021279_4,3300021279.a:Ga0214521_1000024,TR
3300021255_84,3300021255.a:Ga0223825_12619663,TR
3300021255_54,3300021255.a:Ga0223825_12575985,TR
3300021170_16,3300021170.a:Ga0210400_10000272,TR
3300021142_12,3300021142.a:Ga0214192_1000672,TR
3300021135_8,3300021135.a:Ga0214247_1004088,TR
3300021126_2,3300021126.a:Ga0214187_1000083,TR
3300021120_4,3300021120.a:Ga0214188_100181,TR
3300021093_41,3300021093.a:Ga0194123_10019556,TR
3300021092_35,3300021092.a:Ga0194122_10010451,TR
3300021055_1,3300021055.a:Ga0206226_1000214,TR
3300020734_8,3300020734.a:Ga0214235_1000024,TR
3300020726_9,3300020726.a:Ga0214220_1000843,TR
3300020724_7,3300020724.a:Ga0214244_1000075,TR
3300020720_2,3300020720.a:Ga0214252_1000033,TR
3300020719_4,3300020719.a:Ga0214257_1000335,TR
3300020708_6,3300020708.a:Ga0214228_1000002,TR
3300020706_6,3300020706.a:Ga0214217_1000097,TR
3300020703_7,3300020703.a:Ga0214227_1000566,TR
3300020603_41,3300020603.a:Ga0194126_10030422,TR
3300020591_9,3300020591.a:Ga0180223_1002367,TR
3300020578_62,3300020578.a:Ga0194129_10000001,TR
3300020578_60,3300020578.a:Ga0194129_10022199,TR
3300020447_32,3300020447.a:Ga0211691_10000070,TR
3300020382_11,3300020382.a:Ga0211686_10000206,TR
3300020222_74,3300020222.a:Ga0194125_10068232,TR
3300020222_62,3300020222.a:Ga0194125_10024163,TR
3300020220_62,3300020220.a:Ga0194119_10023822,TR
3300020219_28,3300020219.a:Ga0163146_10033131,TR
3300020219_19,3300020219.a:Ga0163146_10001724,TR
3300020214_15,3300020214.a:Ga0194132_10002674,TR
3300020213_72,3300020213.a:Ga0163152_10005274,TR
3300020201_29,3300020201.a:Ga0163154_10000070,TR
3300020200_75,3300020200.a:Ga0194121_10000212,TR
3300020200_49,3300020200.a:Ga0194121_10021685,TR
3300020198_41,3300020198.a:Ga0194120_10041535,TR
3300020197_81,3300020197.a:Ga0194128_10000401,TR
3300020196_41,3300020196.a:Ga0194124_10005126,TR
3300020195_61,3300020195.a:Ga0163150_10038959,TR
3300020195_54,3300020195.a:Ga0163150_10007131,TR
3300020193_65,3300020193.a:Ga0194131_10000172,TR
3300020193_22,3300020193.a:Ga0194131_10007772,TR
3300020190_51,3300020190.a:Ga0194118_10017344,TR
3300020186_59,3300020186.a:Ga0163153_10000011,TR
3300020186_14,3300020186.a:Ga0163153_10003642,TR
3300020144_12,3300020144.a:Ga0206106_100136,TR
3300020083_77,3300020083.a:Ga0194111_10045870,TR
3300020083_46,3300020083.a:Ga0194111_10009887,TR
3300019764_5,3300019764.a:Ga0193963_1000121,TR
3300019759_3,3300019759.a:Ga0193961_1000166,TR
3300019487_45,3300019487.a:Ga0187893_10020883,TR
3300019487_25,3300019487.a:Ga0187893_10002240,TR
3300019458_19,3300019458.a:Ga0187892_10009699,TR
3300019376_50,3300019376.a:Ga0187899_10004195,TR
3300019376_19,3300019376.a:Ga0187899_10005652,TR
3300019375_7,3300019375.a:Ga0187898_1000184,TR
3300019373_28,3300019373.a:Ga0187895_1001071,TR
3300019373_16,3300019373.a:Ga0187895_1001192,TR
3300019372_9,3300019372.a:Ga0187904_1000642,TR
3300019371_10,3300019371.a:Ga0187896_1000900,TR
3300018878_128,3300018878.a:Ga0187910_10000019,TR
3300018475_267,3300018475.a:Ga0187907_10012415,TR
3300018475_139,3300018475.a:Ga0187907_10001295,TR
3300018475_125,3300018475.a:Ga0187907_10000014,TR
3300018430_121,3300018430.a:Ga0187902_10001474,TR
3300018415_45,3300018415.a:Ga0181559_10025967,TR
3300018411_23,3300018411.a:Ga0194137_10001681,TR
3300018411_16,3300018411.a:Ga0194137_10005660,TR
3300018065_27,3300018065.a:Ga0180430_10020018,TR
3300018057_37,3300018057.a:Ga0187858_10004962,TR
3300018025_25,3300018025.a:Ga0187885_10000009,TR
3300018024_28,3300018024.a:Ga0187881_10000008,TR
3300018021_32,3300018021.a:Ga0187882_1004331,TR
